Time_s,LSHO_X,LSHO_Y,LSHO_Z,LSHO_Residual,RSHO_X,RSHO_Y,RSHO_Z,RSHO_Residual,LICST_X,LICST_Y,LICST_Z,LICST_Residual,RICST_X,RICST_Y,RICST_Z,RICST_Residual,LASIS_X,LASIS_Y,LASIS_Z,LASIS_Residual,RASIS_X,RASIS_Y,RASIS_Z,RASIS_Residual,LTROC_X,LTROC_Y,LTROC_Z,LTROC_Residual,RTROC_X,RTROC_Y,RTROC_Z,RTROC_Residual,SACR_X,SACR_Y,SACR_Z,SACR_Residual,LTH1_X,LTH1_Y,LTH1_Z,LTH1_Residual,LTH2_X,LTH2_Y,LTH2_Z,LTH2_Residual,LTH3_X,LTH3_Y,LTH3_Z,LTH3_Residual,LTH4_X,LTH4_Y,LTH4_Z,LTH4_Residual,RTH1_X,RTH1_Y,RTH1_Z,RTH1_Residual,RTH2_X,RTH2_Y,RTH2_Z,RTH2_Residual,RTH3_X,RTH3_Y,RTH3_Z,RTH3_Residual,RTH4_X,RTH4_Y,RTH4_Z,RTH4_Residual,LLEP_X,LLEP_Y,LLEP_Z,LLEP_Residual,RLEP_X,RLEP_Y,RLEP_Z,RLEP_Residual,LSK1_X,LSK1_Y,LSK1_Z,LSK1_Residual,LSK2_X,LSK2_Y,LSK2_Z,LSK2_Residual,LSK3_X,LSK3_Y,LSK3_Z,LSK3_Residual,LSK4_X,LSK4_Y,LSK4_Z,LSK4_Residual,RSK1_X,RSK1_Y,RSK1_Z,RSK1_Residual,RSK2_X,RSK2_Y,RSK2_Z,RSK2_Residual,RSK3_X,RSK3_Y,RSK3_Z,RSK3_Residual,RSK4_X,RSK4_Y,RSK4_Z,RSK4_Residual,LLME_X,LLME_Y,LLME_Z,LLME_Residual,RLME_X,RLME_Y,RLME_Z,RLME_Residual,LTOE_X,LTOE_Y,LTOE_Z,LTOE_Residual,LHM5_X,LHM5_Y,LHM5_Z,LHM5_Residual,LHEEL_X,LHEEL_Y,LHEEL_Z,LHEEL_Residual,RTOE_X,RTOE_Y,RTOE_Z,RTOE_Residual,RHM5_X,RHM5_Y,RHM5_Z,RHM5_Residual,RHEEL_X,RHEEL_Y,RHEEL_Z,RHEEL_Residual,RFT1_X,RFT1_Y,RFT1_Z,RFT1_Residual,RFT2_X,RFT2_Y,RFT2_Z,RFT2_Residual,LFT1_X,LFT1_Y,LFT1_Z,LFT1_Residual,LFT2_X,LFT2_Y,LFT2_Z,LFT2_Residual
0.410000,-1234.619385,430.172729,1417.548828,1.000000,-1121.166504,130.766541,1440.955200,1.000000,-1139.995117,426.383057,1031.352783,1.000000,-1121.883423,114.208252,1021.729614,1.000000,-1090.156494,410.555603,978.898499,1.000000,-1082.253296,133.193024,963.838684,1.000000,-1222.127319,416.371857,938.497986,1.000000,-1212.897217,107.155609,922.749329,1.000000,-1240.245728,270.286987,1026.800659,1.000000,-1040.859009,438.559113,719.612244,1.000000,-1116.815918,415.085480,689.763611,1.000000,-1004.496521,424.215668,626.083435,1.000000,-1073.254028,397.726929,596.697388,1.000000,-1202.110474,106.768852,702.461182,1.000000,-1277.076660,112.290154,730.545532,1.000000,-1234.800659,116.796570,609.596130,1.000000,-1310.160645,124.149399,635.699097,1.000000,-1003.292908,397.620972,501.601715,1.000000,-1340.905884,121.767998,518.479736,1.000000,-950.945923,391.219696,404.915405,1.000000,-1030.664795,370.668365,390.011475,1.000000,-930.362305,369.280670,308.197723,1.000000,-1006.538269,344.138153,297.719910,1.000000,-1401.299316,137.314377,422.307404,1.000000,-1444.859497,120.585114,488.718445,1.000000,-1481.307983,153.221848,364.242096,1.000000,-1531.125977,141.275406,433.427185,1.000000,-904.358459,318.323517,139.136734,1.000000,-1661.327759,178.583771,308.297394,1.000000,-730.423462,303.977386,182.456345,1.000000,-774.444458,349.951996,130.691208,1.000000,-945.407715,247.873596,99.441307,1.000000,-1606.993774,210.981415,130.797180,1.000000,-1662.436890,158.456451,169.187180,1.000000,-1685.772949,236.757477,352.423798,1.000000,-1700.774902,272.635864,327.503784,1.000000,-1713.241089,217.599823,339.118134,1.000000,-922.100952,219.376175,90.309738,1.000000,-932.868652,267.947205,69.401199,1.000000
0.415000,-1218.636841,430.925690,1414.995850,1.000000,-1105.018188,130.500244,1438.668579,1.000000,-1123.511353,426.666748,1029.493774,1.000000,-1104.420654,113.997238,1020.241821,1.000000,-1073.512329,411.674561,976.772217,1.000000,-1064.677490,133.569229,961.946838,1.000000,-1205.694702,415.981232,936.299316,1.000000,-1195.607422,107.224236,920.602722,1.000000,-1223.427856,269.835266,1024.683105,1.000000,-1024.912109,439.041718,717.270569,1.000000,-1100.841797,414.713196,687.205505,1.000000,-988.599976,424.148926,623.775513,1.000000,-1056.808472,397.304138,594.935730,1.000000,-1183.452637,105.741592,700.155151,1.000000,-1258.581665,111.234169,727.480164,1.000000,-1215.344238,114.781273,606.917053,1.000000,-1291.204590,122.298012,632.924622,1.000000,-986.936401,396.259369,499.309479,1.000000,-1321.062988,119.113861,515.572327,1.000000,-935.200623,390.097107,402.443695,1.000000,-1014.191956,370.020172,387.919128,1.000000,-914.574890,367.638214,305.741364,1.000000,-990.333557,342.995392,295.517731,1.000000,-1383.552734,135.290771,420.940430,1.000000,-1425.567017,119.579620,488.621613,1.000000,-1464.304443,150.805466,365.690918,1.000000,-1513.160767,140.244095,434.927368,1.000000,-889.047913,316.639709,137.463654,1.000000,-1645.565063,178.572586,314.324219,1.000000,-714.481506,303.624756,178.386597,1.000000,-759.742310,349.249237,127.785820,1.000000,-929.805969,245.812683,97.615334,1.000000,-1593.564941,207.977219,135.339447,1.000000,-1648.564331,156.221573,175.862991,1.000000,-1670.090942,237.247406,356.998566,1.000000,-1684.500488,272.456696,331.743958,1.000000,-1697.875000,218.406189,344.778534,1.000000,-906.243225,217.773163,88.164627,1.000000,-917.559631,266.159485,67.429718,1.000000
0.420000,-1201.045044,431.283752,1412.013672,1.000000,-1089.267456,130.249832,1436.451416,1.000000,-1106.759033,427.318848,1026.723511,1.000000,-1087.375610,114.461601,1017.438477,1.000000,-1057.250854,412.172882,974.384827,1.000000,-1047.787476,133.712234,959.595215,1.000000,-1189.345215,415.750366,933.745178,1.000000,-1178.220703,106.733223,918.235535,1.000000,-1206.608032,269.802826,1022.625000,1.000000,-1008.806396,439.069489,714.934265,1.000000,-1084.402222,414.578583,685.047668,1.000000,-971.817139,423.369873,621.637695,1.000000,-1040.333862,396.756958,592.577087,1.000000,-1164.319092,104.171738,697.538879,1.000000,-1239.745605,109.767990,724.261780,1.000000,-1195.830688,112.855362,603.741943,1.000000,-1271.624268,120.185974,628.962341,1.000000,-970.510681,395.636932,496.632629,1.000000,-1301.155762,117.118881,512.664673,1.000000,-919.038574,388.892059,399.691010,1.000000,-998.626587,369.118378,385.482574,1.000000,-898.767456,366.252594,303.287964,1.000000,-974.510925,341.828217,292.831757,1.000000,-1364.925781,131.480621,419.646729,1.000000,-1405.702148,117.757286,487.970276,1.000000,-1447.230469,149.361435,365.235443,1.000000,-1494.239136,139.030228,436.739136,1.000000,-874.468994,314.972260,135.157913,1.000000,-1629.045898,178.064972,318.695068,1.000000,-699.328003,303.785675,173.838364,1.000000,-746.405457,349.466949,124.513962,1.000000,-915.350159,243.304062,96.438835,1.000000,-1580.197998,204.536530,139.013046,1.000000,-1634.385620,153.987976,180.249084,1.000000,-1652.034302,237.574890,361.156891,1.000000,-1667.558105,272.406036,335.778168,1.000000,-1680.934937,218.632141,350.190765,1.000000,-891.525452,215.552994,85.376289,1.000000,-903.677551,263.579834,65.059814,1.000000
0.425000,-1183.478027,431.279022,1408.744141,1.000000,-1073.209351,129.860733,1433.681396,1.000000,-1090.673462,427.797577,1024.158936,1.000000,-1070.502075,114.859161,1014.943542,1.000000,-1041.025757,413.031189,972.082031,1.000000,-1030.662598,134.434479,957.300476,1.000000,-1172.738159,415.441833,931.155151,1.000000,-1160.628418,106.525284,915.350342,1.000000,-1189.771973,269.697052,1019.830322,1.000000,-992.463562,439.161591,712.151306,1.000000,-1067.986816,414.519104,682.439270,1.000000,-956.063904,421.870911,619.484009,1.000000,-1023.588074,396.002106,589.794373,1.000000,-1145.408936,103.308830,694.525879,1.000000,-1221.209473,108.738739,720.593811,1.000000,-1175.767822,110.938293,600.674805,1.000000,-1251.762573,118.740761,625.132324,1.000000,-954.405762,395.260437,494.080658,1.000000,-1280.510376,114.162750,509.132874,1.000000,-903.243591,387.877686,396.731232,1.000000,-982.881409,368.529755,382.858490,1.000000,-883.508118,365.242371,300.566711,1.000000,-959.558044,340.870392,290.249207,1.000000,-1346.205811,128.886642,417.913177,1.000000,-1385.447388,116.066704,487.221741,1.000000,-1429.605835,147.024124,365.178131,1.000000,-1475.402588,138.198639,437.873749,1.000000,-860.969788,313.571747,132.299164,1.000000,-1612.426025,177.612946,323.111206,1.000000,-685.399109,303.146667,168.656479,1.000000,-733.531982,348.821289,120.277756,1.000000,-901.785767,241.727951,93.985634,1.000000,-1566.075195,200.302490,142.111206,1.000000,-1619.213135,150.348282,185.794922,1.000000,-1634.269043,238.244064,365.126190,1.000000,-1649.756348,272.518127,339.071136,1.000000,-1663.436646,219.034714,354.676453,1.000000,-878.137817,214.346909,82.912247,1.000000,-891.398315,262.328033,63.111374,1.000000
0.430000,-1166.177124,431.848022,1405.481812,1.000000,-1056.955688,129.603989,1430.831055,1.000000,-1073.927612,428.019348,1021.316406,1.000000,-1053.786743,114.465881,1012.599731,1.000000,-1024.446045,413.502991,969.717041,1.000000,-1013.592407,134.940353,954.798950,1.000000,-1156.311279,415.375763,928.511963,1.000000,-1143.217285,106.381882,912.648926,1.000000,-1172.999756,269.536896,1017.394653,1.000000,-976.417664,438.384583,709.433289,1.000000,-1051.436523,414.180176,679.696594,1.000000,-938.473572,421.367310,616.825378,1.000000,-1006.716248,395.626892,587.137451,1.000000,-1126.679810,102.079071,691.438599,1.000000,-1202.417480,107.609573,716.745544,1.000000,-1156.115723,108.723038,597.386292,1.000000,-1232.291260,116.969002,620.771484,1.000000,-938.220337,394.563141,490.831299,1.000000,-1259.870972,111.065178,506.157349,1.000000,-887.436340,387.203400,393.731812,1.000000,-967.444946,368.281616,380.129028,1.000000,-868.864441,364.278900,296.681244,1.000000,-945.173218,340.252991,288.066437,1.000000,-1327.199463,126.233887,415.868317,1.000000,-1365.304077,114.761078,486.138367,1.000000,-1411.517700,144.411316,364.996094,1.000000,-1455.544800,136.822083,438.608215,1.000000,-847.907959,312.607788,129.041321,1.000000,-1594.153442,176.936722,326.933838,1.000000,-672.002075,302.729248,162.979538,1.000000,-720.992310,347.187531,115.715820,1.000000,-887.187012,234.328140,91.502357,1.000000,-1550.539673,195.623032,145.419800,1.000000,-1604.042725,146.804153,191.086029,1.000000,-1615.516357,238.489334,368.403595,1.000000,-1631.347534,272.399231,342.104340,1.000000,-1645.268799,219.325195,358.135620,1.000000,-865.317566,212.654724,79.893303,1.000000,-879.412598,261.536224,60.183571,1.000000
0.435000,-1148.905640,432.587830,1401.725830,1.000000,-1041.012695,129.190231,1427.967407,1.000000,-1058.123169,428.269440,1018.501709,1.000000,-1036.793823,114.847435,1009.471863,1.000000,-1008.171265,414.083527,967.064148,1.000000,-996.938171,135.064697,951.929016,1.000000,-1139.925293,414.992065,925.474609,1.000000,-1126.349365,106.167572,909.745300,1.000000,-1156.311890,269.724487,1014.333984,1.000000,-959.785034,437.901550,706.774841,1.000000,-1034.948364,413.857056,676.871338,1.000000,-922.572632,419.947662,614.098755,1.000000,-990.128296,395.916443,584.429749,1.000000,-1107.588501,100.927628,687.956543,1.000000,-1183.784790,106.625511,712.697327,1.000000,-1135.609131,106.470512,593.948792,1.000000,-1212.199341,115.887421,615.929565,1.000000,-921.846252,394.240204,487.816376,1.000000,-1238.418945,108.296494,502.431732,1.000000,-872.436646,386.494110,389.940918,1.000000,-952.318359,367.479675,377.449066,1.000000,-854.614258,363.438690,293.095917,1.000000,-930.897522,339.922760,285.431213,1.000000,-1307.893311,122.950714,413.404510,1.000000,-1344.383057,112.515686,484.717010,1.000000,-1392.748535,142.151718,364.468109,1.000000,-1435.459351,135.594070,438.818329,1.000000,-836.067017,311.811310,126.080605,1.000000,-1576.685547,176.369904,330.953003,1.000000,-660.067566,301.834808,157.469788,1.000000,-709.871033,346.808319,110.596146,1.000000,-875.612427,233.114304,88.242805,1.000000,-1535.629517,191.445816,148.009247,1.000000,-1588.204590,143.856598,195.513885,1.000000,-1595.878052,238.896561,370.686035,1.000000,-1612.229980,272.603394,344.244843,1.000000,-1626.705078,219.945801,361.594421,1.000000,-854.148926,211.382492,76.247993,1.000000,-868.808167,260.418915,56.906315,1.000000
0.440000,-1131.594238,433.088715,1397.864502,1.000000,-1024.789551,128.999985,1424.296631,1.000000,-1041.137451,428.954742,1015.283691,1.000000,-1020.302307,115.282555,1006.287964,1.000000,-991.778748,414.477203,964.157104,1.000000,-980.300842,135.510590,948.777832,1.000000,-1123.438232,414.589752,922.382263,1.000000,-1109.104370,106.325066,906.334839,1.000000,-1139.645142,269.271210,1011.444214,1.000000,-942.965149,437.191498,703.668579,1.000000,-1017.838501,413.601593,673.659058,1.000000,-905.510925,418.795502,611.326538,1.000000,-973.442078,395.352295,581.028076,1.000000,-1088.250610,99.307053,684.852173,1.000000,-1164.415405,105.271034,708.299927,1.000000,-1115.138672,104.412346,589.741333,1.000000,-1192.180298,113.270409,611.380676,1.000000,-905.297913,394.059418,484.762543,1.000000,-1216.925659,105.295319,498.657654,1.000000,-857.089905,385.849152,386.079773,1.000000,-937.216553,367.557343,374.866913,1.000000,-840.756775,362.523407,289.161499,1.000000,-917.519470,340.003387,282.537201,1.000000,-1287.778442,120.393166,410.710938,1.000000,-1322.898926,110.220688,482.866058,1.000000,-1373.324463,140.453293,363.181244,1.000000,-1414.941406,133.811584,438.957886,1.000000,-824.850342,311.069305,121.727257,1.000000,-1559.521484,174.853638,332.684845,1.000000,-649.207825,301.195129,151.811050,1.000000,-699.461487,345.566193,105.091141,1.000000,-865.335571,232.935196,86.299171,1.000000,-1517.924561,185.900375,150.861847,1.000000,-1571.345093,139.594208,199.377182,1.000000,-1575.985474,239.109940,372.751984,1.000000,-1592.336304,272.427704,345.686188,1.000000,-1606.675293,219.074829,364.772339,1.000000,-843.804443,210.296524,73.633781,1.000000,-858.612366,259.302795,54.549004,1.000000
0.445000,-1114.502441,433.836395,1393.911987,1.000000,-1008.684509,128.752106,1420.630981,1.000000,-1024.849487,429.012878,1011.130188,1.000000,-1003.973572,115.224731,1003.188171,1.000000,-975.445923,415.180725,961.527039,1.000000,-963.615967,136.122681,945.785095,1.000000,-1106.886597,414.695587,918.868103,1.000000,-1092.449707,106.648697,902.525085,1.000000,-1123.586060,269.497375,1008.141113,1.000000,-926.458740,436.344238,700.695312,1.000000,-1001.056396,413.546204,670.242065,1.000000,-888.499939,417.536591,608.155273,1.000000,-956.423828,395.213257,577.811462,1.000000,-1068.436157,97.792580,680.945129,1.000000,-1145.772339,104.062668,703.428528,1.000000,-1094.625610,101.466301,585.855896,1.000000,-1171.532104,111.865700,606.028198,1.000000,-888.454895,394.060516,481.435638,1.000000,-1195.255127,102.561348,494.143188,1.000000,-842.137268,385.608795,381.910828,1.000000,-922.745483,367.316040,371.953064,1.000000,-827.838684,362.239136,284.687439,1.000000,-904.604492,339.546814,279.131409,1.000000,-1267.377319,117.670891,408.208374,1.000000,-1301.403564,108.229309,480.532043,1.000000,-1353.931885,137.328781,362.397308,1.000000,-1393.956299,131.932037,437.975006,1.000000,-814.685425,310.288330,117.113983,1.000000,-1541.281250,174.268768,335.489319,1.000000,-639.224426,299.709869,144.865128,1.000000,-689.690796,344.762573,99.276672,1.000000,-856.164062,232.158234,86.672890,1.000000,-1501.086060,180.202438,152.541443,1.000000,-1554.181763,135.907104,203.227615,1.000000,-1555.619873,239.595825,374.177521,1.000000,-1571.914673,272.676849,346.382568,1.000000,-1585.347900,218.565506,366.711029,1.000000,-834.727966,208.918182,72.355782,1.000000,-850.947021,257.342773,55.536983,1.000000
0.450000,-1096.937378,434.281677,1389.623535,1.000000,-992.761047,128.454239,1416.741943,1.000000,-1011.414307,429.190552,1008.510681,1.000000,-987.802612,114.983772,999.447632,1.000000,-959.114807,415.887421,958.305176,1.000000,-947.397888,136.288879,942.201538,1.000000,-1090.658325,414.032959,915.184021,1.000000,-1075.598022,107.026840,898.600952,1.000000,-1107.039062,269.467773,1004.770020,1.000000,-909.243103,435.374268,697.336975,1.000000,-984.596558,413.466858,666.641235,1.000000,-870.740479,417.146698,604.975037,1.000000,-939.436890,395.294861,574.369751,1.000000,-1049.577515,96.481812,676.906677,1.000000,-1126.651001,102.702072,698.339294,1.000000,-1073.770996,99.242195,581.919373,1.000000,-1151.143921,110.631493,600.398926,1.000000,-872.113403,394.112244,478.055206,1.000000,-1172.991699,99.682854,489.606934,1.000000,-827.856018,385.221039,377.684540,1.000000,-908.331360,367.479492,369.192535,1.000000,-814.751465,361.756958,280.388702,1.000000,-891.449829,339.184967,275.641479,1.000000,-1246.503418,114.442909,404.949249,1.000000,-1279.261353,106.038635,478.001343,1.000000,-1333.907959,135.817444,360.184082,1.000000,-1373.307739,128.234085,437.539307,1.000000,-804.888550,310.970581,114.292519,1.000000,-1520.061157,172.801819,337.654846,1.000000,-629.924622,296.744080,136.058350,1.000000,-682.479248,343.265137,92.567406,1.000000,-850.815857,233.294830,86.493042,1.000000,-1482.776855,174.210266,154.199036,1.000000,-1535.358154,131.383148,207.179657,1.000000,-1533.211060,241.532410,374.193512,1.000000,-1551.425537,272.411407,346.605469,1.000000,-1566.497559,220.183151,368.367249,1.000000,-828.673157,207.452377,70.215584,1.000000,-845.038330,256.090912,55.782581,1.000000
0.455000,-1079.704590,435.297180,1385.156250,1.000000,-976.626892,128.363876,1412.710205,1.000000,-993.873230,428.920624,1005.205261,1.000000,-971.541382,114.942978,995.994263,1.000000,-942.738464,416.337799,955.018372,1.000000,-931.243713,136.753220,938.784668,1.000000,-1074.292480,413.997314,911.408813,1.000000,-1059.180542,106.878899,894.590332,1.000000,-1090.945068,269.695618,1001.104614,1.000000,-892.683472,434.338409,693.754089,1.000000,-967.835327,413.457977,662.660278,1.000000,-853.798523,416.251648,601.102112,1.000000,-923.289001,395.388855,570.302185,1.000000,-1030.325073,94.874344,672.926025,1.000000,-1107.555542,101.356483,693.163574,1.000000,-1053.109985,96.640915,577.164795,1.000000,-1130.485229,108.219185,594.770813,1.000000,-856.362488,393.925537,474.169250,1.000000,-1150.790771,96.967712,484.820709,1.000000,-813.512146,384.975342,373.641815,1.000000,-894.420532,367.800537,365.659485,1.000000,-802.037598,360.971497,275.938232,1.000000,-879.350891,339.264069,271.914948,1.000000,-1225.226929,111.492195,401.456299,1.000000,-1256.711182,103.741844,474.881104,1.000000,-1313.582153,133.961914,357.549866,1.000000,-1351.629028,126.653214,436.512970,1.000000,-796.165100,309.380432,110.269470,1.000000,-1499.395630,171.562943,339.192139,1.000000,-622.360352,293.016815,124.089111,1.000000,-677.422913,340.750732,85.899414,1.000000,-842.525757,230.104401,86.852371,1.000000,-1464.023193,168.669418,155.739059,1.000000,-1516.334473,127.397545,209.985764,1.000000,-1513.425659,239.947601,374.787140,1.000000,-1529.869995,271.958649,346.062653,1.000000,-1545.315186,220.217285,368.792358,1.000000,-821.932068,204.753891,68.141258,1.000000,-840.224426,253.867264,57.459480,1.000000
0.460000,-1062.016113,435.994965,1380.532349,1.000000,-960.756409,128.194565,1408.596191,1.000000,-977.998474,429.410614,1000.546631,1.000000,-955.588440,115.328461,991.747498,1.000000,-926.047485,416.821106,951.581665,1.000000,-915.288879,136.954285,934.787476,1.000000,-1057.457153,414.083588,907.411743,1.000000,-1043.066528,107.755997,890.243347,1.000000,-1074.769897,270.148560,996.896667,1.000000,-876.062073,433.467957,690.197266,1.000000,-951.726624,413.768005,658.771118,1.000000,-837.983093,416.227905,597.380798,1.000000,-907.307495,395.149567,566.280151,1.000000,-1010.593079,93.105377,669.149292,1.000000,-1088.242310,99.703911,687.583862,1.000000,-1032.149170,94.048439,572.382874,1.000000,-1109.427490,106.142189,588.879211,1.000000,-840.299500,393.895325,470.516785,1.000000,-1127.863525,93.813614,479.399750,1.000000,-799.374878,383.837677,368.988464,1.000000,-880.498169,367.960419,362.222168,1.000000,-789.443909,359.696594,271.335754,1.000000,-867.017883,339.806854,268.511230,1.000000,-1203.490601,108.747643,397.907776,1.000000,-1233.510498,101.008324,470.815491,1.000000,-1291.988403,131.742371,355.209045,1.000000,-1328.922119,125.012375,434.396912,1.000000,-787.702271,307.878723,107.537300,1.000000,-1478.964233,169.889099,340.319336,1.000000,-614.592346,290.885742,109.316071,1.000000,-672.005737,337.759796,76.095535,1.000000,-835.349304,229.952942,89.317162,1.000000,-1444.642090,162.203110,156.989563,1.000000,-1496.248657,122.799507,213.206802,1.000000,-1491.943115,240.010208,374.372589,1.000000,-1507.984497,271.039001,344.956970,1.000000,-1523.512207,219.681564,369.598724,1.000000,-817.075195,205.010788,69.313957,1.000000,-835.502319,254.401230,59.573227,1.000000
0.465000,-1044.483643,436.542145,1375.625977,1.000000,-944.497070,128.123230,1404.153564,1.000000,-962.113342,429.402863,996.213196,1.000000,-939.952454,115.087494,987.869141,1.000000,-909.520691,417.312256,947.504944,1.000000,-899.499512,137.148239,930.652649,1.000000,-1041.242676,413.906708,903.455688,1.000000,-1026.224121,107.747406,885.816406,1.000000,-1058.989014,270.342346,992.635742,1.000000,-859.632935,433.523926,686.440125,1.000000,-935.665771,414.480988,655.040649,1.000000,-821.781006,416.485474,593.267944,1.000000,-891.382996,395.852539,562.542664,1.000000,-991.000183,91.587486,664.672607,1.000000,-1068.930054,98.240921,681.698792,1.000000,-1010.612061,91.890007,567.715637,1.000000,-1088.614990,104.423271,582.441528,1.000000,-824.794739,393.903748,466.381958,1.000000,-1104.615479,91.017502,474.220184,1.000000,-784.772644,382.505951,364.511993,1.000000,-866.280762,368.940002,358.839386,1.000000,-776.815063,358.060181,266.768921,1.000000,-855.019775,340.215363,265.033447,1.000000,-1181.808594,106.240921,392.883209,1.000000,-1210.326172,98.812065,467.014648,1.000000,-1270.382202,130.437500,351.493408,1.000000,-1305.472412,124.163918,431.214417,1.000000,-779.134521,306.489655,104.124680,1.000000,-1457.518433,168.836685,341.028503,1.000000,-604.364563,289.806213,91.381935,1.000000,-665.078430,336.741547,64.973518,1.000000,-830.873718,231.027847,90.448662,1.000000,-1423.764526,156.893387,157.854050,1.000000,-1474.891357,118.413567,215.229889,1.000000,-1470.006836,239.994202,373.368073,1.000000,-1486.074707,270.404266,343.026886,1.000000,-1501.857178,219.510681,369.139709,1.000000,-813.761658,204.434235,68.931725,1.000000,-831.370056,254.790314,60.660412,1.000000
0.470000,-1026.419189,437.851624,1370.485718,1.000000,-928.397217,127.767509,1399.963257,1.000000,-946.997437,430.101807,992.755066,1.000000,-924.513733,115.013390,983.303650,1.000000,-893.211182,417.713440,943.725769,1.000000,-883.504395,137.273712,926.856934,1.000000,-1024.411255,414.223267,899.171021,1.000000,-1010.240967,108.098404,880.928772,1.000000,-1043.439209,270.217041,988.589539,1.000000,-843.768311,433.986206,682.517273,1.000000,-919.877014,414.972412,651.519348,1.000000,-807.455933,417.053711,589.420776,1.000000,-875.664368,396.064148,558.815979,1.000000,-971.645569,89.647530,660.322693,1.000000,-1049.788574,97.353485,675.891785,1.000000,-989.463074,89.883110,562.788513,1.000000,-1067.351318,102.197205,576.140869,1.000000,-809.490540,393.860077,461.997589,1.000000,-1081.224243,88.281860,468.824799,1.000000,-770.010681,381.309204,360.539673,1.000000,-852.062683,369.694794,355.957397,1.000000,-764.286987,356.629700,263.041840,1.000000,-842.760071,340.832581,261.796234,1.000000,-1158.428833,103.739555,388.602386,1.000000,-1186.583862,95.985298,463.224915,1.000000,-1248.331421,127.843102,349.414124,1.000000,-1282.124512,121.670197,428.511780,1.000000,-771.584167,305.797974,100.591164,1.000000,-1434.791382,167.054657,341.275543,1.000000,-591.315674,284.961823,72.032288,1.000000,-656.683594,336.032990,60.113354,1.000000,-825.688110,230.673782,90.954338,1.000000,-1402.658936,150.430222,158.117386,1.000000,-1453.353516,114.158768,217.266006,1.000000,-1447.200317,239.198883,371.807159,1.000000,-1463.705444,268.996643,340.911682,1.000000,-1479.411255,218.568115,368.337311,1.000000,-809.364929,204.479279,68.611206,1.000000,-828.140259,254.300552,62.189438,1.000000
0.475000,-1008.752686,438.960938,1365.241577,1.000000,-912.264221,127.291595,1395.299194,1.000000,-930.230286,429.977264,988.675598,1.000000,-908.968079,115.063942,979.001831,1.000000,-876.679443,417.622986,939.357239,1.000000,-867.782288,137.411667,922.350647,1.000000,-1008.577515,414.568115,895.004456,1.000000,-994.434998,108.637947,875.998962,1.000000,-1027.924561,270.797272,984.708679,1.000000,-828.673279,435.370575,679.162354,1.000000,-904.624084,415.128479,647.992981,1.000000,-792.366455,418.589569,585.871765,1.000000,-859.678223,396.200684,555.819397,1.000000,-951.953979,88.620834,655.140198,1.000000,-1030.393433,95.758301,669.733032,1.000000,-967.914307,87.500595,557.898743,1.000000,-1045.953247,100.121460,569.813477,1.000000,-794.032349,393.996460,458.590454,1.000000,-1057.075195,85.249222,463.307190,1.000000,-754.853516,381.201813,357.105957,1.000000,-837.682068,370.699982,354.600677,1.000000,-752.529724,355.606781,259.457764,1.000000,-831.607788,340.737488,260.062836,1.000000,-1135.558716,101.234573,384.003693,1.000000,-1162.740723,93.440239,459.452667,1.000000,-1225.400879,124.498100,346.714325,1.000000,-1258.679565,119.443970,425.341919,1.000000,-764.763306,302.946594,98.377594,1.000000,-1412.234619,165.319199,341.170563,1.000000,-587.570984,284.275665,73.122368,1.000000,-653.481445,331.702576,64.826668,1.000000,-821.582642,229.575531,90.875504,1.000000,-1380.147217,144.607407,158.454147,1.000000,-1431.079224,109.521721,218.288651,1.000000,-1424.093872,238.748001,370.237671,1.000000,-1441.021118,267.466187,338.799164,1.000000,-1456.728027,218.214767,367.087067,1.000000,-806.553101,203.224731,67.542282,1.000000,-824.973633,254.298325,61.645245,1.000000
0.480000,-990.602722,440.203094,1359.896240,1.000000,-897.900879,127.404541,1391.044922,1.000000,-914.163208,430.273956,984.594116,1.000000,-894.293396,114.611053,974.268677,1.000000,-861.153809,417.348938,935.161621,1.000000,-852.409302,137.460083,917.517456,1.000000,-992.606628,415.243011,891.543457,1.000000,-978.437256,109.185219,870.768982,1.000000,-1013.082520,271.031982,980.909973,1.000000,-813.847107,436.852295,676.581238,1.000000,-888.945496,415.225891,645.502136,1.000000,-777.262146,421.370544,583.090332,1.000000,-843.944458,396.296509,553.821655,1.000000,-932.016174,87.198372,651.008972,1.000000,-1010.607544,94.147377,663.620850,1.000000,-945.996338,85.722961,553.041199,1.000000,-1024.227783,97.428513,563.871338,1.000000,-777.301270,394.319733,456.472137,1.000000,-1032.972046,83.717110,457.743683,1.000000,-739.444092,381.870819,354.427124,1.000000,-822.570312,372.249329,355.271027,1.000000,-741.531982,354.308899,256.476074,1.000000,-820.685913,341.938568,261.071838,1.000000,-1111.572266,98.778938,378.974609,1.000000,-1137.886963,90.629036,455.083466,1.000000,-1201.628784,122.757240,343.046997,1.000000,-1234.307129,117.368057,422.367096,1.000000,-764.229553,300.434937,97.718781,1.000000,-1388.842529,163.294525,340.659729,1.000000,-592.134583,284.591217,82.734673,1.000000,-656.247864,327.485901,67.621216,1.000000,-820.996399,224.783661,90.147964,1.000000,-1357.457764,139.584610,158.547836,1.000000,-1407.563110,105.323204,219.409409,1.000000,-1401.194458,237.527695,368.195984,1.000000,-1417.680420,265.410065,336.089417,1.000000,-1433.495483,217.504456,365.686615,1.000000,-805.934448,199.392044,65.000526,1.000000,-825.767212,250.065201,62.244492,1.000000
